date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:32:57	29019/29019	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/el/assets/	C:/My%20Web%20Sites/coinomi/www.coinomi.com/el/assets/index.html	(from https://www.coinomi.com/el/)
13:32:57	41928/41928	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/el/careers/	C:/My%20Web%20Sites/coinomi/www.coinomi.com/el/careers/index.html	(from https://www.coinomi.com/el/)
13:32:57	27100/27100	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/el/contact/	C:/My%20Web%20Sites/coinomi/www.coinomi.com/el/contact/index.html	(from https://www.coinomi.com/el/)
13:32:57	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:32:58%20GMT	https://www.coinomi.com/es/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/es/buy/simplex	(from https://www.coinomi.com/es/buy/simplex/)
13:32:58	34993/34993	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/el/terms/	C:/My%20Web%20Sites/coinomi/www.coinomi.com/el/terms/index.html	(from https://www.coinomi.com/el/)
13:32:58	61956/61956	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/el/privacy/	C:/My%20Web%20Sites/coinomi/www.coinomi.com/el/privacy/index.html	(from https://www.coinomi.com/el/)
13:32:58	35894/35894	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/el/responsible-disclosure/	C:/My%20Web%20Sites/coinomi/www.coinomi.com/el/responsible-disclosure/index.html	(from https://www.coinomi.com/el/)
13:32:58	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/es/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/es/privacy/dpo@coinomi.com	(from https://www.coinomi.com/es/privacy/)
13:32:58	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:32:59%20GMT	https://www.coinomi.com/ar/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/ar/buy/simplex	(from https://www.coinomi.com/ar/buy/simplex/)
13:32:59	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/ar/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/ar/privacy/dpo@coinomi.com	(from https://www.coinomi.com/ar/privacy/)
13:32:59	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:33:00%20GMT	https://www.coinomi.com/fr/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/fr/buy/simplex	(from https://www.coinomi.com/fr/buy/simplex/)
13:33:00	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/fr/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/fr/privacy/dpo@coinomi.com	(from https://www.coinomi.com/fr/privacy/)
13:33:00	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:33:01%20GMT	https://www.coinomi.com/ru/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/ru/buy/simplex	(from https://www.coinomi.com/ru/buy/simplex/)
13:33:01	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/ru/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/ru/privacy/dpo@coinomi.com	(from https://www.coinomi.com/ru/privacy/)
13:33:01	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:33:02%20GMT	https://www.coinomi.com/de/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/de/buy/simplex	(from https://www.coinomi.com/de/buy/simplex/)
13:33:02	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/de/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/de/privacy/dpo@coinomi.com	(from https://www.coinomi.com/de/privacy/)
13:33:03	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:33:03%20GMT	https://www.coinomi.com/ja/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/ja/buy/simplex	(from https://www.coinomi.com/ja/buy/simplex/)
13:33:03	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/ja/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/ja/privacy/dpo@coinomi.com	(from https://www.coinomi.com/ja/privacy/)
13:33:04	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:33:04%20GMT	https://www.coinomi.com/tr/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/tr/buy/simplex	(from https://www.coinomi.com/tr/buy/simplex/)
13:33:04	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/tr/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/tr/privacy/dpo@coinomi.com	(from https://www.coinomi.com/tr/privacy/)
13:33:05	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:33:05%20GMT	https://www.coinomi.com/uk/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/uk/buy/simplex	(from https://www.coinomi.com/uk/buy/simplex/)
13:33:05	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/uk/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/uk/privacy/dpo@coinomi.com	(from https://www.coinomi.com/uk/privacy/)
13:33:06	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:33:07%20GMT	https://www.coinomi.com/pl/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/pl/buy/simplex	(from https://www.coinomi.com/pl/buy/simplex/)
13:33:07	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/pl/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/pl/privacy/dpo@coinomi.com	(from https://www.coinomi.com/pl/privacy/)
13:33:08	31/31	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sun,%2009%20Aug%202026%2016:33:08%20GMT	https://www.coinomi.com/el/buy/simplex	C:/My%20Web%20Sites/coinomi/www.coinomi.com/el/buy/simplex	(from https://www.coinomi.com/el/buy/simplex/)
13:33:08	27866/27866	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202026%2016:49:41%20GMT	https://www.coinomi.com/el/privacy/dpo@coinomi.com	C:/My%20Web%20Sites/coinomi/www.coinomi.com/el/privacy/dpo@coinomi.com	(from https://www.coinomi.com/el/privacy/)
